New,AddressID,StreetName,StreetNo,AltStreetName,AltStreetNo,SubdivisionName,SubAcres,ExpansionArea,Zone,Plat_Slide,Cabinet,Slide,PlatAcres,PlatZone-1,PlatZoneAcres-1,PlatZone-2,PlatZoneAcres-2,BuildableLots,NonBuildableLots,PermitNo,Unit,Section,Block,Lot,D_Roads,D_SewerTransmission,D_SewerCapacity,D_Parks,D_Stormwater,D_OpenSpace,D_SewerCredits,D_OtherCredits,D_LedgerEntryType,D_Deferral,D_AmtPaid,D_DatePaid,D_Payment_Type,D_CheckNo,D_Paid_By_Type,D_PaidBy,D_AccountName,D_AccountContact,D_AccountAddress,D_AccountPhone,D_AccountEmail,P_Roads,P_SewerTransmission,P_Parks,P_Stormwater,P_SewerCredits,P_OtherCredits,P_LedgerEntryType,P_Deferral,P_AmtPaid,P_DatePaid,P_Payment_Type,P_CheckNo,P_Paid_By_Type,P_PaidBy,P_AccountName,P_AccountContact,P_AccountAddress,P_AccountPhone,P_AccountEmail,AgreementResolution,CODate_Conditional,CODate_Final,Notes,AccountLedgerAccountFrom-1,AccountLedgerAccountTo-1,AccountLedgerAgreement-1,AccountLedgerAgreementType-1,CreditType-1,EntryDate-1,AccountLedgerAccountFrom-2,AccountLedgerAccountTo-2,AccountLedgerAgreement-2,AccountLedgerAgreementType-2,CreditType-2,EntryDate-2,AccountLedgerAccountFrom-3,AccountLedgerAccountTo-3,AccountLedgerAgreement-3,AccountLedgerAgreementType-3,CreditType-3,EntryDate-3
,988,Market Garden Lane,2212,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,138,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,989,Market Garden Lane,2208,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,139,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,990,Market Garden Lane,2217,Old House Road,3001,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,86,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,992,Market Garden Lane,2221,Sewanee Lane,3000,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,53,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,995,Market Garden Lane,2257,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,24,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,996,Market Garden Lane,2261,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,25,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,997,Market Garden Lane,2265,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,26,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,998,Market Garden Lane,2269,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,27,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,999,Market Garden Lane,2273,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,28,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1000,Market Garden Lane,2277,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,29,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1001,Market Garden Lane,2281,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,30,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1002,Market Garden Lane,2285,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,31,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1003,Market Garden Lane,2289,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,93698,5,2,,32,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,3/18/2003,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1004,Market Garden Lane,2293,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,93704,5,2,,33,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1005,Market Garden Lane,2297,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,93696,5,2,,34,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,3/14/2003,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1006,Market Garden Lane,2301,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,93699,5,2,,35,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1007,Market Garden Lane,2305,Roundway Down Lane,3172,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,93697,5,2,,36,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1009,Market Garden Lane,2329,Polo Club Boulevard,2944,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L739,L,739,,,,,,,,,5,2,,237,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,0,517.68,4/2/2008,CHECK,3123,DEVELOPER,Bryant Road LLC,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,0,226.13,4/2/2008,CHECK,3123,BUILDER,Bryant Road LLC,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1314,Market Garden Lane,2204,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L742,L,742,,,,,,,,,5,2,,140,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,517.68,0,,,,,,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,226.13,0,,,,,,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1315,Market Garden Lane,2200,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L742,L,742,,,,,,,,,5,2,,141,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,517.68,0,,,,,,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,226.13,0,,,,,,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1316,Market Garden Lane,2196,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L742,L,742,,,,,,,,,5,2,,142,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,517.68,0,,,,,,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,226.13,0,,,,,,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1317,Market Garden Lane,2192,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L742,L,742,,,,,,,,,5,2,,143,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,517.68,0,,,,,,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,226.13,0,,,,,,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1318,Market Garden Lane,2188,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L742,L,742,,,,,,,,,5,2,,144,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,517.68,0,,,,,,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,226.13,0,,,,,,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1319,Market Garden Lane,2184,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L742,L,742,,,,,,,,,5,2,,145,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,517.68,0,,,,,,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,226.13,0,,,,,,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,1320,Market Garden Lane,2180,,,Gleneagles (Sikura-Justice) Unit 5,,2A,EAR-2,L742,L,742,,,,,,,,,5,2,,146,518.53,226.13,291.55,66.76,0,121.37,0,706.66,USE,517.68,0,,,,,,,,,,,518.53,226.13,66.76,486.6,0,1071.89,USE,226.13,0,,,,,,,,,,,,,,credits applied to and sewer deferrals per 8/23/02 letter,,,,,,,,,,,,,,,,,,
,3087,Marlberry Place,4605,,,Gess Property,,2C,EAR-2,M-795,M,795,,,,,,,,,5-A,,,33,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3088,Marlberry Place,4609,,,Gess Property,,2C,EAR-2,M-795,M,795,,,,,,,,,5-A,,,34,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3089,Marlberry Place,4613,,,Gess Property,,2C,EAR-2,M-795,M,795,,,,,,,,,5-A,,,35,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3090,Marlberry Place,4617,,,Gess Property,,2C,EAR-2,M-795,M,795,,,,,,,,,5-A,,,36,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3091,Marlberry Place,4604,,,Gess Property,,2C,EAR-2,M-795,M,795,,,,,,,,,5-A,,,66,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3092,Marlberry Place,4612,,,Gess Property,,2C,EAR-2,M-795,M,795,,,,,,,,,5-A,,,65,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3142,Marlberry Place,4621,,,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,37,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3143,Marlberry Place,4625,,,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,38,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3144,Marlberry Place,4629,,,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,39,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3145,Marlberry Place,4635,,,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,40,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3146,Marlberry Place,4637,,,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,41,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3147,Marlberry Place,4641,,,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,42,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3148,Marlberry Place,4645,,,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,43,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3149,Marlberry Place,4620,Tallow Court,617,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,64,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3150,Marlberry Place,4636,Tallow Court,620,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,54,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,3151,Marlberry Place,4644,,,Gess Property,,2C,EAR-2,M-798,M,798,,,,,,,,,5-D,1,,53,2395.01,1997.6,916.26,879.7,2632.77,277.18,2913.86,6184.66,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"The exaction cost for sewer and non-sewer will be covered by exaction credits of Expansion Area Development Exaction Agreement dated August 28, 2003 (res. # 416-2003) and Memorandum dated November 14, 2003.",Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003,,LFUCG,,MEMO,"sewer_credits, non_sewer_credits",11/14/2003,,,,,,
,4099,Marlberry Place,4648,,,Gess Property,,2C,EAR-2,N-356,N,356,,,,,,,,,5-D,2,,52,2143.59,1787.9,820.07,787.35,2356.39,248.08,0,0,,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4100,Marlberry Place,4652,,,Gess Property,,2C,EAR-2,N-356,N,356,,,,,,,,,5-D,2,,51,2143.59,1787.9,820.07,787.35,2356.39,248.08,0,0,,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4101,Marlberry Place,4656,,,Gess Property,,2C,EAR-2,N-356,N,356,,,,,,,,152326,5-D,2,,50,2143.59,1787.9,820.07,787.35,2356.39,248.08,0,0,,0,8143.38,8/15/2013,CHECK,32660,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4102,Marlberry Place,4660,,,Gess Property,,2C,EAR-2,N-356,N,356,,,,,,,,157223,5-D,2,,49,2143.59,1787.9,820.07,787.35,2356.39,248.08,0,0,,0,8143.38,5/30/2014,CHECK,40859,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4103,Marlberry Place,4664,,,Gess Property,,2C,EAR-2,N-356,N,356,,,,,,,,,5-D,2,,48,2143.59,1787.9,820.07,787.35,2356.39,248.08,0,0,,0,8143.38,9/24/2010,CHECK,6254,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4104,Marlberry Place,4661,,,Gess Property,,2C,EAR-2,N-356,N,356,,,,,,,,,5-D,2,,47,2143.59,1787.9,820.07,787.35,2356.39,248.08,0,0,,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4105,Marlberry Place,4657,,,Gess Property,,2C,EAR-2,N-356,N,356,,,,,,,,,5-D,2,,46,2143.59,1787.9,820.07,787.35,2356.39,248.08,0,0,,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4106,Marlberry Place,4653,,,Gess Property,,2C,EAR-2,N-356,N,356,,,,,,,,,5-D,2,,45,2143.59,1787.9,820.07,787.35,2356.39,248.08,0,0,,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4107,Marlberry Place,4649,,,Gess Property,,2C,EAR-2,N-356,N,356,,,,,,,,,5-D,2,,44,2143.59,1787.9,820.07,787.35,2356.39,248.08,0,0,,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4406,Mary Fay Place,2214,,,Providence Place (Owens Property),,3,ED,N-521,N,521,,,,,,,,,,,,3,24227.14,2637.6,28233.29,0,0,29686.06,0,0,,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,After further review of plat N-521 for a lot split on lot 5  I found an error in the amounts that were entered into the exaction program.  the new totals now match the total amount on the plat.  changes were made 11/18/14 by C Gallt,,,,,,,,,,,,,,,,,,
,4407,Mary Fay Place,2215,,,Providence Place (Owens Property),,3,ED,N-521,N,521,,,,,,,,,,,,4,21198.75,2307.9,24704.13,0,0,25975.3,0,0,,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,After further review of plat N-521 for a lot split on lot 5  I found an error in the amounts that were entered into the exaction program.  the new totals now match the total amount on the plat.  changes were made 11/18/14 by C Gallt,,,,,,,,,,,,,,,,,,
